"concept","conceptLabel_en","conceptLabel_de","conceptLabel_fr","conceptDef_en","conceptDef_de","conceptDef_fr","altLabel_en","altLabel_de","altLabel_fr","includesLabel_en","includesLabel_de","includesLabel_fr","isUseOfLabel_en","isUseOfLabel_de","isUseOfLabel_fr","producesLabel_en","producesLabel_de","producesLabel_fr","isProducedByLabel_en","isProducedByLabel_de","isProducedByLabel_fr"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Poncirus trifoliata","Poncirus trifoliata","Poncirus trifoliata","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Portlandia","Portlandia","Portlandia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Prunus","Prunus","Prunus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Pseudotsuga menziesii","Pseudotsuga menziesii","Pseudotsuga menziesii","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Pyracantha","Pyracantha","Pyracantha","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Pyrostegia","Pyrostegia","Pyrostegia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Pyrus ussuriensis","Pyrus ussuriensis","Pyrus ussuriensis","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Rhododendron","Rhododendron","Rhododendron","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Rhus","Rhus","Rhus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Robinia","Robinia","Robinia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Rondeletia","Rondeletia","Rondeletia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Rosa","Rosa","Rosa","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Sasa","Sasa","Sasa","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Schizolobium","Schizolobium","Schizolobium","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Sequoia","Sequoia","Sequoia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Sesbania","Sesbania","Sesbania","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Sorbus","Sorbus","Sorbus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","shrubs","Strauch","arbuste","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","street trees","Straßenbaum","arbre de rue","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Syringa","Syringa","Syringa","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Taxodium","Taxodium","Taxodium","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Taxus","Taxus","Taxus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Terminalia","Terminalia","Terminalia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Thuja","Thuja","Thuja","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Tilia","Tilia","Tilia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Tipuana","Tipuana","Tipuana","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Triphasia trifolia","Triphasia trifolia","Triphasia trifolia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Viburnum","Viburnum","Viburnum","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Warszewiczia coccinea","Warszewiczia coccinea","Warszewiczia coccinea","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","Yucca","Yucca","Yucca","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","trees","Baum","arbre","evergreen plants","immergrüne Pflanze","plante à feuilles persistantes","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Abies","Abies","Abies","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Acer","Acer","Acer","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Acrocarpus","Acrocarpus","Acrocarpus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Aesculus","Aesculus","Aesculus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Albizia","Albizia","Albizia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Allamanda","Allamanda","Allamanda","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Araucaria","Araucaria","Araucaria","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Arbutus","Arbutus","Arbutus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"flowering shrubs","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Arundinaria","Arundinaria","Arundinaria","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
